,model_name,model_year,kms_driven,mileage,power,price,company,engine
31,Bajaj Pulsar,2017,20864.0,38.0,21.0,55000.0,Bajaj,220.0
32,Hero Passion,2019,44228.0,55.0,8.0,57000.0,Hero,110.0
33,Royal Enfield,2019,7714.0,40.0,19.8,135000.0,Royal,350.0
34,Yamaha FZs,2012,60000.0,45.0,13.0,32000.0,Yamaha,150.0
35,Hero Passion,2018,30000.0,5.0,8.2,42000.0,Hero,100.0
36,Bajaj Pulsar,2010,38000.0,38.0,21.0,30000.0,Bajaj,220.0
37,Hero Passion,2011,67000.0,5.0,8.2,26000.0,Hero,100.0
38,Hero Passion,2011,56194.0,5.0,8.2,20000.0,Hero,100.0
39,Yamaha FZs,2014,27000.0,45.0,13.0,48500.0,Yamaha,150.0
40,Yamaha SZ,2013,37788.0,50.0,11.9,43000.0,Yamaha,150.0
41,Royal Enfield,2014,23000.0,35.0,19.8,114500.0,Royal,350.0
42,KTM RC,2016,28000.0,35.0,25.1,90000.0,KTM,200.0
43,Royal Enfield,2016,39500.0,35.0,19.8,95000.0,Royal,350.0
44,Royal Enfield,2015,1600.0,26.0,29.1,165000.0,Royal,535.0
45,Yamaha YZF-R15,2008,42821.0,42.0,16.0,42000.0,Yamaha,150.0
46,Royal Enfield,2012,15990.0,40.0,19.8,70000.0,Royal,350.0
47,Yamaha YZF-R15,2017,29500.0,42.0,16.7,87500.0,Yamaha,150.0
48,Hero Ignitor,2013,52000.0,55.0,11.0,30000.0,Hero,125.0
49,Hero HF,2018,7259.0,65.0,8.1,22500.0,Hero,100.0
50,Yamaha YZF-R15,2016,45000.0,42.0,16.7,92000.0,Yamaha,150.0
51,Bajaj CT,2018,38000.0,89.0,8.1,45000.0,Bajaj,100.0
52,Royal Enfield,2019,16000.0,35.0,19.8,176375.0,Royal,350.0
53,Yamaha FZs,2014,39000.0,45.0,13.0,49800.0,Yamaha,150.0
54,Bajaj Pulsar,2003,126.0,65.0,15.0,24501.0,Bajaj,150.0
55,Bajaj CT,2016,15745.0,89.0,8.1,20180.0,Bajaj,100.0
56,Suzuki Gixxer,2016,26300.0,63.0,14.0,50000.0,Suzuki,150.0
57,Hero Karizma,2010,65000.0,40.0,17.0,40000.0,Hero,223.0
58,KTM RC,2017,20000.0,35.0,25.1,155000.0,KTM,200.0
59,Royal Enfield,2017,40000.0,25.0,27.2,150500.0,Royal,500.0
60,Hero Splendor,2021,956.0,55.0,7.91,73000.0,Hero,100.0
61,Yamaha FZ25,2018,17000.0,43.0,20.3,98500.0,Yamaha,250.0
62,Yamaha FZs,2013,22605.0,45.0,13.0,35000.0,Yamaha,150.0
63,Hero Passion,2013,23000.0,5.0,8.2,34000.0,Hero,100.0
64,Royal Enfield,2015,5800.0,37.0,19.8,110000.0,Royal,350.0
65,Royal Enfield,2015,25000.0,32.0,27.2,125000.0,Royal,500.0
66,Hero Passion,2016,25000.0,5.0,8.2,18750.0,Hero,100.0
67,Yamaha YZF-R15,2015,15671.0,42.0,16.7,65000.0,Yamaha,150.0
68,Royal Enfield,2021,1300.0,35.0,19.1,207500.0,Royal,350.0
69,Royal Enfield,2018,22000.0,32.0,24.5,175000.0,Royal,410.0
70,TVS Sport,2014,15000.0,95.0,7.4,36000.0,TVS,100.0
71,Hero Passion,2014,17700.0,5.0,8.2,38000.0,Hero,100.0
72,Bajaj Pulsar,2016,21000.0,38.0,21.0,58200.0,Bajaj,220.0
73,KTM RC,2020,930.0,26.0,42.3,290000.0,KTM,390.0
74,Royal Enfield,2019,12000.0,35.0,19.8,170000.0,Royal,350.0
75,Royal Enfield,2015,14300.0,35.0,19.8,100000.0,Royal,350.0
76,Royal Enfield,2016,28000.0,40.0,19.8,82050.0,Royal,350.0
77,Hero Karizma,2016,25000.0,48.0,20.0,46992.0,Hero,223.0
78,Royal Enfield,2016,2500.0,35.0,19.8,117000.0,Royal,350.0
79,Royal Enfield,2017,16781.0,25.0,19.8,112500.0,Royal,350.0
80,Yamaha FZS,2018,18000.0,52.0,12.9,74700.0,Yamaha,150.0
81,Royal Enfield,2019,7000.0,35.0,19.8,170000.0,Royal,350.0
82,Royal Enfield,2015,4600.0,26.0,29.1,135000.0,Royal,535.0
83,KTM Duke,2014,28912.0,35.0,25.0,93999.0,KTM,200.0
84,Bajaj Avenger,2016,50000.0,40.0,19.0,51000.0,Bajaj,220.0
85,KTM RC,2016,3400.0,26.0,42.3,150000.0,KTM,390.0
86,Bajaj CT,2020,6500.0,89.0,8.1,55000.0,Bajaj,100.0
87,Bajaj V12,2017,36500.0,57.0,12.0,55000.0,Bajaj,125.0
88,KTM RC,2020,3500.0,35.0,25.1,215000.0,KTM,200.0
89,Royal Enfield,2018,4900.0,35.0,19.8,165000.0,Royal,350.0
90,Royal Enfield,2019,14500.0,35.0,19.8,157000.0,Royal,350.0
91,Royal Enfield,2020,6000.0,35.0,19.1,210000.0,Royal,350.0
92,Royal Enfield,2009,14000.0,30.0,19.8,125000.0,Royal,350.0
93,Royal Enfield,2012,49000.0,40.0,19.8,73000.0,Royal,350.0
94,Royal Enfield,2020,13000.0,35.0,19.1,209000.0,Royal,350.0
95,Royal Enfield,2019,8000.0,35.0,27.2,205000.0,Royal,500.0
96,Royal Enfield,2018,7000.0,35.0,19.8,170000.0,Royal,350.0
97,Yamaha YZF-R15,2016,18000.0,42.0,16.0,65000.0,Yamaha,150.0
98,Royal Enfield,2018,4000.0,40.0,19.8,150000.0,Royal,350.0
99,Royal Enfield,2019,12000.0,35.0,19.8,162000.0,Royal,350.0
100,Royal Enfield,2020,3000.0,32.0,24.3,210000.0,Royal,410.0
101,Mahindra Centuro,2014,38000.0,60.0,8.5,33000.0,Mahindra,110.0
102,Royal Enfield,2020,5659.0,35.0,19.1,185000.0,Royal,350.0
103,Suzuki Gixxer,2015,39000.0,63.0,14.0,46500.0,Suzuki,150.0
104,Bajaj Avenger,2011,39000.0,40.0,19.0,27899.0,Bajaj,220.0
105,Suzuki Gixxer,2019,13700.0,40.0,14.6,110000.0,Suzuki,150.0
106,Royal Enfield,2011,38998.0,40.0,19.8,95000.0,Royal,350.0
107,Hero Splendor,2017,18649.0,81.0,8.2,49500.0,Hero,100.0
108,Bajaj CT,2015,15648.0,89.0,8.1,32500.0,Bajaj,100.0
109,Hero Glamour,2014,42000.0,55.0,8.9,38000.0,Hero,125.0
110,Royal Enfield,2013,29000.0,32.0,27.2,130000.0,Royal,500.0
111,Hero Splendor,2014,52000.0,81.0,8.2,39000.0,Hero,100.0
112,Hero Glamour,2014,46000.0,55.0,8.9,39000.0,Hero,125.0
113,Royal Enfield,2013,38000.0,37.0,19.8,120000.0,Royal,350.0
114,KTM Duke,2016,31000.0,25.0,42.9,135000.0,KTM,390.0
115,Bajaj V15,2016,25300.0,57.0,11.8,45000.0,Bajaj,150.0
116,Royal Enfield,2017,16805.0,35.0,19.8,132000.0,Royal,350.0
117,Royal Enfield,2016,19837.0,35.0,19.8,110000.0,Royal,350.0
118,Royal Enfield,2018,13562.0,35.0,19.8,125000.0,Royal,350.0
119,Royal Enfield,2019,6500.0,35.0,19.8,190000.0,Royal,350.0
120,KTM RC,2018,32000.0,35.0,25.1,130000.0,KTM,200.0
121,Royal Enfield,2003,15000.0,30.0,19.8,160000.0,Royal,350.0
122,Royal Enfield,2016,13400.0,40.0,19.8,111100.0,Royal,350.0
123,Royal Enfield,2018,14494.0,40.0,19.8,148000.0,Royal,350.0
124,Royal Enfield,2017,15000.0,35.0,19.8,133000.0,Royal,350.0
125,Yamaha FZs,2012,47500.0,45.0,13.0,35000.0,Yamaha,150.0
126,Royal Enfield,2016,25000.0,25.0,19.8,89280.0,Royal,350.0
127,Bajaj Avenger,2014,25600.0,40.0,19.0,36312.0,Bajaj,220.0
128,Royal Enfield,2013,50000.0,40.0,19.8,86000.0,Royal,350.0
129,Royal Enfield,2015,24000.0,35.0,19.8,110000.0,Royal,350.0
130,Yamaha FZs,2013,25500.0,45.0,13.0,35000.0,Yamaha,150.0
131,Bajaj CT,2006,125000.0,89.0,8.1,9900.0,Bajaj,100.0
132,Royal Enfield,2017,30500.0,40.0,19.8,150000.0,Royal,350.0
133,Yamaha FZs,2016,8500.0,45.0,13.0,54000.0,Yamaha,150.0
134,Hero Passion,2014,40000.0,5.0,8.2,24910.0,Hero,100.0
135,Royal Enfield,2016,15000.0,40.0,19.8,95000.0,Royal,350.0
136,Hero Splendor,2017,14500.0,81.0,8.2,42500.0,Hero,100.0
137,Royal Enfield,2016,20000.0,35.0,19.8,149000.0,Royal,350.0
138,Hero Splendor,2017,16000.0,55.0,9.3,56000.0,Hero,110.0
139,Hero Splendor,2016,20000.0,55.0,8.2,55000.0,Hero,100.0
140,Bajaj Pulsar,2016,22000.0,38.0,21.0,75000.0,Bajaj,220.0
141,Suzuki Gixxer,2017,30500.0,63.0,14.0,56000.0,Suzuki,150.0
142,Hero HF,2018,7259.0,65.0,8.1,22500.0,Hero,100.0
143,Hero Super,2019,45990.0,75.0,9.0,58000.0,Hero,125.0
144,Hero New,2019,15500.0,75.0,9.0,35000.0,Hero,125.0
145,Royal Enfield,2017,4333.0,40.0,19.8,130900.0,Royal,350.0
146,Royal Enfield,2019,9301.0,35.0,19.8,175000.0,Royal,350.0
147,Royal Enfield,2015,35000.0,35.0,19.8,99999.0,Royal,350.0
148,Royal Enfield,2013,78000.0,25.0,27.2,106683.0,Royal,500.0
149,Suzuki Gixxer,2016,18546.0,63.0,14.0,56430.0,Suzuki,150.0
150,Bajaj Pulsar,2016,25440.0,65.0,17.0,45000.0,Bajaj,180.0
151,Bajaj Pulsar,2015,49000.0,38.0,21.0,54000.0,Bajaj,220.0
152,Royal Enfield,2018,9000.0,35.0,19.8,130000.0,Royal,350.0
153,Honda CB,2014,23000.0,60.0,14.0,38000.0,Honda,150.0
154,Suzuki Slingshot,2016,32568.0,59.0,8.5,25700.0,Suzuki,125.0
155,Honda CBR,2012,32000.0,38.0,18.28,40000.0,Honda,150.0
156,Royal Enfield,2015,42000.0,40.0,19.8,70000.0,Royal,350.0
157,Suzuki Gixxer,2015,29000.0,63.0,14.0,41000.0,Suzuki,150.0
158,Royal Enfield,2017,29562.0,35.0,27.2,140000.0,Royal,500.0
159,Royal Enfield,2009,16080.0,37.0,19.0,60000.0,Royal,350.0
160,Royal Enfield,2019,1500.0,35.0,19.8,184000.0,Royal,350.0
161,Royal Enfield,2018,9100.0,35.0,19.8,135000.0,Royal,350.0
162,Royal Enfield,2012,24500.0,32.0,27.2,79000.0,Royal,500.0
163,Royal Enfield,2017,58000.0,35.0,19.8,114900.0,Royal,350.0
164,Royal Enfield,1991,1700.0,37.0,19.8,175000.0,Royal,350.0
165,Royal Enfield,2019,9500.0,35.0,19.8,160000.0,Royal,350.0
166,Royal Enfield,2019,700.0,35.0,19.8,197000.0,Royal,350.0
167,Yamaha Fazer,2017,18000.0,43.0,20.3,115000.0,Yamaha,250.0
168,Hero Super,2008,60000.0,75.0,9.0,18000.0,Hero,125.0
169,Royal Enfield,2020,1400.0,35.0,19.1,195000.0,Royal,350.0
170,Royal Enfield,2017,15000.0,32.0,24.5,180000.0,Royal,410.0
171,Royal Enfield,2016,30000.0,25.0,19.8,112800.0,Royal,350.0
172,Suzuki Gixxer,2017,18000.0,40.0,14.6,60800.0,Suzuki,150.0
173,Royal Enfield,2018,11000.0,35.0,19.8,165000.0,Royal,350.0
174,Royal Enfield,2019,13230.0,35.0,19.8,175000.0,Royal,350.0
175,Royal Enfield,2016,8800.0,40.0,19.8,110000.0,Royal,350.0
176,Royal Enfield,2015,10855.0,40.0,19.8,95000.0,Royal,350.0
177,Royal Enfield,2016,20671.0,35.0,19.8,105000.0,Royal,350.0
178,Royal Enfield,2015,28500.0,35.0,19.8,115000.0,Royal,350.0
179,KTM RC,2020,3843.0,35.0,25.1,210000.0,KTM,200.0
180,KTM Duke,2017,13000.0,35.0,24.6,107500.0,KTM,200.0
181,Bajaj Pulsar,2010,95000.0,65.0,15.0,17000.0,Bajaj,180.0
182,Hero HF,2014,38000.0,83.0,7.7,38000.0,Hero,100.0
183,Royal Enfield‎,2014,35000.0,37.0,19.8,125000.0,Royal,350.0
184,Bajaj CT,2016,16875.0,89.0,8.1,26000.0,Bajaj,100.0
185,Hero Passion,2019,44000.0,5.0,8.2,60000.0,Hero,100.0
186,Bajaj Avenger,2016,28300.0,40.0,19.0,55000.0,Bajaj,220.0
187,Suzuki Slingshot,2011,33693.0,59.0,8.5,25000.0,Suzuki,125.0
188,Suzuki Gixxer,2018,17700.0,63.0,14.0,64200.0,Suzuki,150.0
189,Hero Xtreme,2013,30000.0,50.0,14.2,25000.0,Hero,150.0
190,Hero Xtreme,2014,20000.0,50.0,14.2,32000.0,Hero,150.0
191,Royal Enfield‎,2014,35000.0,37.0,19.8,110000.0,Royal,350.0
192,Bajaj Pulsar,2012,35000.0,45.0,17.0,40000.0,Bajaj,180.0
193,Royal Enfield,1994,34000.0,37.0,19.8,78000.0,Royal,350.0
194,Royal Enfield‎,1997,45000.0,37.0,19.8,90000.0,Royal,350.0
195,Royal Enfield,2008,45000.0,37.0,19.8,140000.0,Royal,350.0
196,Royal Enfield,2019,600.0,35.0,19.8,195000.0,Royal,350.0
197,Bajaj Pulsar,2017,12000.0,65.0,17.0,58000.0,Bajaj,180.0
198,Hero Ignitor,2015,15000.0,55.0,11.0,27000.0,Hero,125.0
199,Royal Enfield,2010,19500.0,32.0,27.2,85500.0,Royal,500.0
200,KTM Duke,2014,30000.0,35.0,25.0,105000.0,KTM,200.0
201,Bajaj Pulsar,2017,20000.0,65.0,17.0,79000.0,Bajaj,180.0
202,Royal Enfield,2017,16227.0,35.0,19.8,115000.0,Royal,350.0
203,Royal Enfield,2016,14000.0,37.0,19.8,135000.0,Royal,350.0
204,Suzuki Gixxer,2017,14062.0,63.0,14.0,69000.0,Suzuki,150.0
205,Bajaj Avenger,2014,55000.0,40.0,19.0,25000.0,Bajaj,220.0
206,Royal Enfield,2018,16000.0,35.0,19.8,135000.0,Royal,350.0
207,Hero Super,2017,30000.0,75.0,9.0,40000.0,Hero,125.0
208,Suzuki Gixxer,2018,32000.0,40.0,14.6,65000.0,Suzuki,150.0
209,Bajaj Pulsar,2014,11930.0,40.0,24.2,43500.0,Bajaj,200.0
210,Bajaj Pulsar,2010,22000.0,65.0,15.0,19300.0,Bajaj,180.0
211,Royal Enfield,2014,22328.0,40.0,19.8,110200.0,Royal,350.0
212,Royal Enfield,2018,20000.0,40.0,19.8,140000.0,Royal,350.0
213,Hero Hunk,2008,28945.0,53.0,14.0,21000.0,Hero,150.0
214,KTM RC,2016,17000.0,26.0,42.3,150000.0,KTM,390.0
215,Royal Enfield,2016,13000.0,25.0,27.2,120000.0,Royal,500.0
216,Bajaj Pulsar,2016,96000.0,38.0,21.0,52000.0,Bajaj,220.0
217,Royal Enfield,2014,22000.0,40.0,19.8,75000.0,Royal,350.0
218,Royal Enfield,2017,26000.0,35.0,19.8,120000.0,Royal,350.0
219,Royal Enfield,2010,38000.0,35.0,19.8,58050.0,Royal,350.0
220,Bajaj Pulsar,2016,28000.0,65.0,17.0,53800.0,Bajaj,180.0
221,Royal Enfield,2017,26000.0,35.0,19.8,123000.0,Royal,350.0
222,Royal Enfield,2011,23270.0,32.0,27.2,101700.0,Royal,500.0
223,KTM Duke,2015,58000.0,35.0,25.0,95000.0,KTM,200.0
224,Bajaj V15,2016,23000.0,57.0,11.8,35000.0,Bajaj,150.0
225,Hero Passion,2016,17465.0,5.0,8.2,37462.0,Hero,100.0
226,Bajaj Pulsar,2016,89000.0,65.0,17.0,35000.0,Bajaj,180.0
227,Royal Enfield,2012,70000.0,40.0,19.8,85000.0,Royal,350.0
228,Hero Glamour,2017,25000.0,55.0,9.0,42000.0,Hero,125.0
229,Royal Enfield,2014,16637.0,35.0,19.8,100000.0,Royal,350.0
230,Bajaj Pulsar,2019,71000.0,65.0,17.0,60800.0,Bajaj,180.0
231,Bajaj Avenger,2008,24000.0,53.0,19.0,16000.0,Bajaj,200.0
232,Bajaj Pulsar,2012,25000.0,38.0,21.0,31000.0,Bajaj,220.0
233,Suzuki Gixxer,2018,12000.0,40.0,14.6,60000.0,Suzuki,150.0
234,Royal Enfield,2018,12282.0,35.0,19.8,142000.0,Royal,350.0
235,Royal Enfield,2019,8384.0,25.0,19.8,137000.0,Royal,350.0
236,Royal Enfield,2017,11831.0,35.0,19.8,129000.0,Royal,350.0
237,Royal Enfield,2016,25558.0,25.0,26.1,110000.0,Royal,500.0
238,Royal Enfield,2015,30000.0,40.0,19.8,100000.0,Royal,350.0
239,Bajaj Pulsar,2020,59000.0,65.0,17.0,55000.0,Bajaj,180.0
240,Yamaha FZS,2019,11233.0,52.0,12.9,70000.0,Yamaha,150.0
241,Bajaj Pulsar,2019,89000.0,65.0,17.0,61000.0,Bajaj,180.0
242,Hero Splendor,2015,46453.0,55.0,8.2,32100.0,Hero,100.0
243,Royal Enfield,2016,10000.0,40.0,19.8,90000.0,Royal,350.0
244,Royal Enfield,2015,36000.0,40.0,19.8,88000.0,Royal,350.0
245,Bajaj Pulsar,2010,9800.0,65.0,15.0,20000.0,Bajaj,180.0
246,Bajaj V15,2019,26000.0,57.0,11.8,47000.0,Bajaj,150.0
247,KTM Duke,2019,13000.0,35.0,24.6,98000.0,KTM,200.0
248,KTM RC,2018,17200.0,26.0,42.3,150000.0,KTM,390.0
249,Royal Enfield,2016,2393.0,32.0,27.2,120000.0,Royal,500.0
250,Bajaj V15,2017,35000.0,57.0,11.8,28000.0,Bajaj,150.0
251,Royal Enfield,2015,46000.0,35.0,19.8,110000.0,Royal,350.0
252,KTM RC,2018,2438.0,26.0,42.3,200000.0,KTM,390.0
253,Royal Enfield,2013,38121.0,40.0,19.8,85000.0,Royal,350.0
254,Yamaha YZF-R15,2020,8000.0,40.0,18.3,160000.0,Yamaha,150.0
255,Bajaj V15,2017,15200.0,57.0,11.8,32000.0,Bajaj,150.0
256,KTM RC,2018,18500.0,26.0,42.3,175000.0,KTM,390.0
257,Bajaj Avenger,2013,13800.0,40.0,19.0,45000.0,Bajaj,220.0
258,Royal Enfield,2018,13000.0,35.0,19.8,130000.0,Royal,350.0
259,Bajaj Pulsar,2014,12000.0,40.0,24.2,44200.0,Bajaj,200.0
260,Hero Passion,2016,15000.0,5.0,8.2,30000.0,Hero,100.0
261,Hero Passion,2007,81455.0,5.0,8.2,20000.0,Hero,100.0
262,Hero Passion,2015,42344.0,84.0,8.2,32200.0,Hero,100.0
263,Hero Splendor,2001,30110.0,45.0,7.44,25000.0,Hero,100.0
264,Yamaha YZF-R15,2016,25700.0,42.0,16.7,65000.0,Yamaha,150.0
265,Yamaha YZF-R15,2013,25000.0,42.0,16.7,59520.0,Yamaha,150.0
266,Yamaha YZF-R15,2013,12070.0,42.0,16.0,60000.0,Yamaha,150.0
267,KTM RC,2019,3595.0,35.0,25.1,185000.0,KTM,200.0
268,Royal Enfield,2018,8500.0,40.0,19.8,140800.0,Royal,350.0
269,Hero Karizma,2011,40000.0,40.0,17.0,35000.0,Hero,223.0
270,Royal Enfield,2015,38000.0,35.0,19.8,120000.0,Royal,350.0
271,Bajaj Pulsar,2015,68000.0,38.0,21.0,53100.0,Bajaj,220.0
272,Royal Enfield,2020,5000.0,35.0,19.8,200000.0,Royal,350.0
273,Bajaj Pulsar,2008,16000.0,45.0,17.0,9150.0,Bajaj,180.0
274,Royal Enfield,2015,14321.0,32.0,27.2,110000.0,Royal,500.0
275,Royal Enfield,2016,16950.0,35.0,19.8,125000.0,Royal,350.0
276,Suzuki Gixxer,2021,600.0,40.0,14.6,140000.0,Suzuki,150.0
277,Hero Hunk,2012,29000.0,55.0,14.0,30000.0,Hero,150.0
278,Royal Enfield,2016,18302.0,32.0,27.2,115000.0,Royal,500.0
279,Royal Enfield,2017,37000.0,32.0,24.5,170000.0,Royal,410.0
280,Royal Enfield,2014,17000.0,35.0,19.8,107500.0,Royal,350.0
281,Bajaj Pulsar,2016,38150.0,65.0,17.0,45000.0,Bajaj,180.0
282,Suzuki Gixxer,2015,60000.0,63.0,14.0,45000.0,Suzuki,150.0
283,Royal Enfield,2015,18000.0,35.0,19.8,85000.0,Royal,350.0
284,Bajaj Avenger,2018,28331.0,40.0,19.0,80000.0,Bajaj,220.0
285,Royal Enfield,2013,28000.0,35.0,19.8,104600.0,Royal,350.0
286,Hero Passion,2016,25678.0,5.0,8.2,35400.0,Hero,100.0
287,Royal Enfield,2016,49111.0,35.0,19.8,120500.0,Royal,350.0
288,Royal Enfield,2020,3000.0,35.0,19.8,205000.0,Royal,350.0
289,KTM Duke,2018,19000.0,35.0,24.6,139600.0,KTM,200.0
290,Royal Enfield,2014,48000.0,35.0,19.8,115000.0,Royal,350.0
291,Royal Enfield,2014,8000.0,26.0,29.1,110000.0,Royal,535.0
292,Royal Enfield,2019,12500.0,35.0,19.8,60000.0,Royal,350.0
293,Royal Enfield,2016,21500.0,32.0,27.2,60000.0,Royal,500.0
294,KTM RC,2018,28000.0,35.0,25.1,145000.0,KTM,200.0
295,Yamaha RX,1990,32000.0,40.0,11.0,63750.0,Yamaha,100.0
296,Hero Karizma,2014,41000.0,48.0,20.0,38000.0,Hero,223.0
297,Suzuki Gixxer,2016,15200.0,63.0,14.0,65000.0,Suzuki,150.0
298,Bajaj Avenger,2014,22000.0,40.0,19.0,36814.0,Bajaj,220.0
299,Royal Enfield,2016,27500.0,25.0,19.8,98000.0,Royal,350.0
300,Royal Enfield,2018,37000.0,35.0,19.8,150000.0,Royal,350.0
301,Bajaj Discover,2018,16000.0,65.0,10.9,55000.0,Bajaj,125.0
302,Royal Enfield,2020,3700.0,35.0,19.8,200000.0,Royal,350.0
303,Royal Enfield,2019,3200.0,35.0,19.8,163680.0,Royal,350.0
304,KTM RC,2017,46650.0,35.0,25.1,140000.0,KTM,200.0
305,Bajaj Avenger,2014,14000.0,40.0,19.0,35000.0,Bajaj,220.0
306,Royal Enfield,2018,20000.0,35.0,19.8,125000.0,Royal,350.0
307,Royal Enfield,2019,8000.0,32.0,24.5,180000.0,Royal,410.0
308,Royal Enfield,2018,20000.0,40.0,19.8,140000.0,Royal,350.0
309,Royal Enfield,2018,2000.0,26.0,29.1,275000.0,Royal,535.0
310,Bajaj Pulsar,2020,5000.0,62.0,11.64,80000.0,Bajaj,125.0
311,Royal Enfield,2014,16000.0,40.0,19.8,80000.0,Royal,350.0
312,Bajaj V15,2016,27000.0,57.0,11.8,45000.0,Bajaj,150.0
313,KTM Duke,2019,14400.0,25.0,42.9,210000.0,KTM,390.0
314,Bajaj Avenger,2015,20000.0,40.0,19.0,42000.0,Bajaj,220.0
315,Hero Super,2019,15000.0,75.0,9.0,54000.0,Hero,125.0
316,Bajaj Pulsar,2008,24000.0,45.0,17.0,14000.0,Bajaj,180.0
317,Royal Enfield,2017,15000.0,35.0,19.8,118000.0,Royal,350.0
318,Suzuki Gixxer,2015,25200.0,63.0,14.0,52000.0,Suzuki,150.0
319,Hero Glamour,2019,29000.0,55.0,8.9,65000.0,Hero,125.0
320,Yamaha FZs,2010,58000.0,45.0,13.0,35000.0,Yamaha,150.0
321,KTM Duke,2015,20000.0,35.0,25.0,95000.0,KTM,200.0
322,Hero HF,2018,7200.0,65.0,8.1,22500.0,Hero,100.0
323,Hero HF,2018,6750.0,65.0,8.1,23500.0,Hero,100.0
324,Hero HF,2018,6750.0,65.0,8.1,22500.0,Hero,100.0
325,Royal Enfield,2021,2002.0,35.0,19.1,220000.0,Royal,350.0
326,Hero Xpulse,2021,628.0,46.4,17.8,110000.0,Hero,200.0
327,Bajaj Pulsar,2016,78000.0,65.0,17.0,51000.0,Bajaj,180.0
328,KTM RC,2016,10000.0,26.0,42.3,140000.0,KTM,390.0
329,Royal Enfield,2014,25100.0,35.0,19.8,98000.0,Royal,350.0
330,Suzuki Gixxer,2017,17000.0,40.0,14.6,60000.0,Suzuki,150.0
331,Bajaj Pulsar,2012,55000.0,45.0,17.0,26000.0,Bajaj,180.0
332,Yamaha FZ25,2018,25272.0,43.0,20.3,91000.0,Yamaha,250.0
333,Yamaha FZs,2014,43000.0,45.0,13.0,61000.0,Yamaha,150.0
334,Hero Glamour,2015,46000.0,55.0,8.9,42000.0,Hero,125.0
335,Royal Enfield,2017,15000.0,40.0,19.8,102000.0,Royal,350.0
336,Royal Enfield,2016,12500.0,35.0,19.8,41250.0,Royal,350.0
337,Royal Enfield,2019,15500.0,35.0,19.8,60000.0,Royal,350.0
338,Royal Enfield,2009,69000.0,35.0,19.8,65000.0,Royal,350.0
339,Hero Super,2019,12500.0,75.0,9.0,25000.0,Hero,125.0
340,Bajaj Pulsar,2011,24300.0,65.0,15.0,35000.0,Bajaj,180.0
341,KTM RC,2017,9000.0,35.0,25.1,68000.0,KTM,200.0
342,Royal Enfield,2019,11735.0,35.0,19.8,172000.0,Royal,350.0
343,Royal Enfield,2013,30000.0,35.0,19.8,84575.0,Royal,350.0
344,Hero Passion,2013,35000.0,5.0,8.2,22200.0,Hero,100.0
345,Bajaj Pulsar,2010,25000.0,38.0,21.0,22000.0,Bajaj,220.0
346,Royal Enfield,2013,36000.0,40.0,19.8,80000.0,Royal,350.0
347,Royal Enfield,2017,15567.0,35.0,19.8,128000.0,Royal,350.0
348,Royal Enfield,2018,31000.0,35.0,19.8,145000.0,Royal,350.0
349,Hero Xtreme,2017,40000.0,50.0,14.2,45000.0,Hero,150.0
350,Royal Enfield,2016,50000.0,35.0,19.8,165000.0,Royal,350.0
351,Hero Karizma,2010,46000.0,48.0,20.0,46000.0,Hero,223.0
352,Bajaj Pulsar,2013,97000.0,38.0,21.0,22000.0,Bajaj,220.0
353,Royal Enfield,2019,16000.0,35.0,19.8,164000.0,Royal,350.0
354,Royal Enfield,2015,30000.0,40.0,19.8,90000.0,Royal,350.0
355,TVS Star,2013,43000.0,85.0,8.2,33500.0,TVS,110.0
356,Hero Splendor,2016,30000.0,55.0,8.2,34000.0,Hero,100.0
357,Royal Enfield,2014,40000.0,25.0,27.2,75000.0,Royal,500.0
358,Hero Passion,2016,19526.0,5.0,8.2,37462.0,Hero,100.0
359,Hero Passion,2015,45333.0,84.0,8.2,32000.0,Hero,100.0
360,Royal Enfield,2014,12000.0,25.0,27.2,90000.0,Royal,500.0
361,Royal Enfield,2017,15000.0,40.0,19.8,110000.0,Royal,350.0
362,Royal Enfield,2017,4000.0,25.0,27.2,128000.0,Royal,500.0
363,Royal Enfield,2011,37000.0,37.0,19.0,75000.0,Royal,350.0
364,Royal Enfield,2016,20977.0,35.0,19.8,110000.0,Royal,350.0
365,Yamaha FZs,2013,37000.0,45.0,13.0,36000.0,Yamaha,150.0
366,Bajaj Pulsar,2016,20000.0,38.0,21.0,45000.0,Bajaj,220.0
367,Royal Enfield,2010,23000.0,35.0,19.8,56500.0,Royal,350.0
368,Bajaj Pulsar,2017,6400.0,65.0,17.0,60000.0,Bajaj,180.0
369,Royal Enfield,2016,16000.0,32.0,27.2,125000.0,Royal,500.0
370,Royal Enfield,2019,3200.0,40.0,19.8,140000.0,Royal,350.0
371,Hero Hunk,2010,10000.0,53.0,14.0,28000.0,Hero,150.0
372,Bajaj Avenger,2018,33000.0,40.0,19.0,50000.0,Bajaj,220.0
373,Bajaj Pulsar,2013,18000.0,38.0,21.0,36500.0,Bajaj,220.0
374,Bajaj Pulsar,2020,85000.0,62.0,11.64,52200.0,Bajaj,125.0
375,Royal Enfield,2020,1200.0,35.0,19.1,180000.0,Royal,350.0
376,Royal Enfield,2009,56000.0,35.0,19.8,50000.0,Royal,350.0
377,Royal Enfield,2018,13000.0,35.0,19.8,176375.0,Royal,350.0
378,Yamaha YZF-R15,2017,28500.0,42.0,16.7,70000.0,Yamaha,150.0
